video_id,category_id,views,likes,dislikes,comment_count
mZ2qbwvAVjs,22,178717,21476,177,2136
maAa7J3iEM8,24,1166324,25124,1878,3940
maaWSIlDizs,23,2275306,20115,1135,1046
mbAPZq5HFAE,22,292375,7408,467,702
mcsTWPSMDtg,22,2226074,104563,2480,5595
md0K_eRSHAE,28,472575,1625,164,659
mdTv3V4ALzg,26,582109,11738,366,855
mdWcaWBxxcY,24,17327325,320760,34132,28151
mdaElUyT1Zo,23,8659,72,4,8
mddRihBrWOk,23,5122352,204630,6097,8952
mdyegeGkdL4,24,853242,13993,2891,6115
melV2fR6-T0,26,622235,9843,1023,1485
mh_hSkw9n_Y,28,474318,1193,51,142
mhog9LEMCDY,24,1537417,64534,1877,4321
mi3Uq16_YQg,28,292087,3968,236,789
mkz1zoo15zI,17,480552,3530,168,1527
mlJGtSg5oRw,22,1553598,57186,1228,3887
mlpS-ph8-Ec,17,132029,5926,62,507
mmP1aHJjJ-U,24,460011,20216,269,957
mnT4MDdEazs,24,1180413,29897,433,2199
mniFYSyH7HE,24,356012,9168,892,1571
moc_dHHp4LQ,15,876890,36083,485,4480
mqf0f1h8ZTU,17,2078,4,0,0
mrSUROagyDc,25,624237,5269,1612,6166
ms7t4CnjW1k,22,64294,2263,176,226
mt22NvsTRG0,29,73649,2721,122,178
mto2mNFbrps,1,1603502,6239,710,568
mwgUesU1pz4,1,954635,13311,607,1069
n-1QWWaRUZI,24,2564760,4639,558,1208
n-H6zIeMiUs,27,1563582,20118,1591,6811
n-To9W4AA2k,26,617910,36607,960,2437
n08glcqdMRY,23,155701,11043,375,2437
n0j_CX1S2es,17,4307697,80332,5364,16573
n11raFYFfm4,24,186023,3442,106,159
n1PrGpIekYY,10,762583,130986,951,10134
n5IdKE3rhII,26,329873,10276,189,281
n5LoVcVsiSQ,24,8837197,33724,17287,8041
n6gD02uqx5Q,24,76714,2166,116,917
n9JVbbRBqfY,19,1646051,35793,759,4726
nAsrsMPftOI,27,336872,18263,189,1669
nCMGU846iTI,26,448169,11239,156,1207
nCPIKP_84qs,1,1931851,116455,1235,12018
nCwHHLfxA7g,23,2387617,70807,3746,2838
nDoQqQUa9C8,15,904555,36647,1647,15710
nE_TyW-7F4Q,23,2710968,28990,3841,4204
nFpEuUY-zQ0,22,1721076,8388,930,1382
nHO50-7l-Vg,24,1666780,45710,934,2955
nIne06IQd_U,26,140011,4481,231,744
nLXCutcsoKQ,24,469993,2673,774,4346
nNZrc_XvF30,10,1961027,40434,2392,2284
nQtcl7kCkzg,17,409118,5296,135,939
nQySbNGu4g0,10,7683253,1042562,3664,65997
nRJuIrO9GaU,23,1176559,8338,1786,3867
nRc0kmOYgzQ,24,4371426,43942,1944,5568
nT39kZDAx_s,24,219948,12175,284,2813
nUDX6OCXEyc,15,298322,9817,310,2000
nUgMn2ntSh4,26,68965,1701,30,294
nUmO7rBMdoU,1,615349,8495,393,1595
nWC0PkHB8O4,28,3788,37,1,5
nWzHaRM8jeo,1,669004,12165,779,804
nZI-zkjhtyg,26,774012,39835,328,3535
nZM9Ko806Bg,28,448413,19857,448,2255
n_S8d_1KVhU,20,51588,2597,17,362
n_W54baizX8,10,28851415,581378,38243,36509
n_WjhsuLvw8,22,34324,240,194,739
naOKPDCngMI,15,46054,2051,20,213
nb42DxagyOE,1,35615,1217,13,182
nd4cLL_MP7M,24,4585405,16290,861,861
ndb7Ez9m2YM,24,602180,16398,138,338
njivNmUuFZs,26,53006,3064,38,337
nk-_RJcWd4M,15,436505,25146,630,5421
nk3a7zq84Co,26,444370,24313,232,2559
nkcy2nyPFDE,22,183242,3130,67,163
nlHkUuWxDks,24,178512,2967,343,494
nlIE1I6DxjI,10,196571,8519,132,433
nn8YGPZdCvA,27,739499,23190,412,1861
npojBTA-pcQ,10,845262,29699,444,1829
nqP1x8VxrTU,26,3372271,74302,13520,9547
nr0PF7PukJw,23,666191,25215,1038,1782
nr5Pj6GQL2o,28,1780209,15081,585,1963
nrB7aqfRzyE,1,637942,793,38,137
nranUeNkXpM,23,3999438,104009,6930,8495
nsZvmFUXkrI,23,6388743,272821,11577,27986
nsjPEcRq_0c,24,1317400,74473,1123,4668
nt00QzKuNVY,28,3916992,27409,500,1814
nt7b-Qp34hk,23,166137,8651,43,722
nukwmfb8bII,22,1548378,32349,544,1439
nxWt9wDOr_0,25,299644,2864,337,916
nzNGEB1BQuM,26,871997,62012,1404,7004
nzPcwk6O1Ks,24,322783,4357,178,728
o-BODsf2T68,10,2653797,73404,768,2432
o0a6y9-owCg,1,1162281,55435,2825,5847
o21-6NnDmzY,24,130626,832,533,173
o2NXapQDLeg,17,5251,50,1,5
o2e2B5wsFsQ,29,32744,473,11,54
o2m06SDQJCI,27,304485,4420,317,515
o3T_o4WM-n8,23,626684,21085,747,2919
o3_jM-Ccb9g,26,139263,5225,215,447
o4fHlldbRHo,23,132189,8215,103,508
o5kk-Yyz3OY,26,82692,1605,130,86
o6XERmXsP-U,24,645247,20247,278,987
o7Ax6SRTGks,22,2734361,58264,1265,3625
o7f1HVFpRPI,23,427929,13067,342,1007
oCAbvclXL6I,24,194283,10889,384,888
oCXvPWJClJg,10,2920589,68517,5355,18079
oDYoV8-9v10,27,1270778,30068,1237,2351
oFfMN6lPnlA,24,1896045,75614,1356,5115
oGmIFXfgPM4,28,790865,39472,231,760
oI42BohDabU,24,2594869,78956,1568,3099
oJ2faqXlU1s,24,18726265,167255,27944,12883
oJ6t7AImTdE,27,50371,1633,44,117
oJToMo97UOU,1,329150,9243,286,1049
oLDbO545aKQ,10,3388052,186699,4284,10740
oLrOtjfn1rw,24,866371,8159,605,694
oMCijY1XGlQ,20,5128311,340240,2414,35107
oMOljrWUUXc,2,11135294,15412,608,1309
oNpzeIdOtlk,25,1822026,9202,5573,11096
oOZ_Q6qzXuw,2,1110127,21698,1193,7503
oRArmtMA9AI,10,14211432,368697,11325,41083
oRQ4cTsr3_c,24,390379,9839,263,736
oRSVrtKph_k,10,1381523,158372,623,14289
oRSm7DUvykk,1,3009019,89995,2868,11680
oRexsyztGS0,24,1315533,24569,1627,4044
oS2MW3YIJew,10,1666465,62357,1043,2631
oSEeK9yDNQI,20,14992700,267384,23969,20335
oSQZ9NiLoxg,23,1586426,17072,2293,2204
oSZDe6CrfN4,10,1107915,32876,1269,1986
oTKbyqkAu7s,25,51640,811,492,1117
oVbqjIuZgIk,24,230165,3265,123,425
oWXR-6YdJ_s,24,118269,436,12,0
oWdLorlbhfU,24,118151,257,400,343
oWjxSkJpxFU,29,24286474,1988746,497847,658130
oWw1BcFhk-k,10,42390420,554509,18381,21650
oX8-6whswEA,1,628368,12979,544,1162
oY9GVZKwBhI,24,2297986,112989,1516,2848
oYe-QM8ZimI,24,770953,51169,491,5511
oZYryYLYIsM,26,259179,11033,218,2454
oZm_N6aSU0E,24,707170,9867,277,183
oaU82_uGTQg,24,409337,10183,305,654
obRG-2jurz0,29,357429,13341,619,1984
obkLDeO58Wo,2,1198379,10795,287,796
odHhIVjDgq8,15,505444,8218,220,515
odHhIVjDgq8,22,221067,3860,81,209
oe9-_fD55ok,24,661818,14979,3752,4195
ofVf5AuOv6U,25,142590,682,389,1450
of_i4P9QwyM,22,187425,28177,157,2614
og3aFSeEm94,22,1460170,56065,2463,6610
ogfYd705cRs,28,3680550,33273,4110,0
oh0k_4SAXpM,22,2236472,58137,1070,2644
oidnwPIeqsI,26,433320,12507,219,1415
oipLbJoV9pM,22,4520175,102881,2353,8239
ondQYFBvk6M,25,1300551,7346,1753,3485
oo9JMSiI55M,24,776332,56657,1225,3476
ooWd_9OAAUg,24,1397713,16471,3259,2235
ooyjaVdt-jA,20,9607687,346030,206198,140470
oqbmlVa7Nag,25,88954,641,64,254
osBrGeRCVqY,17,439956,3814,253,1409
ouWuzQb9vNg,20,1451562,40175,2590,10622
ovgMFFBV8X4,24,1213994,15014,960,0
owndUjFYR8o,26,191712,8842,61,490
oyC4lLTOyL8,27,280619,12462,404,790
oyLWPWydvyo,1,764217,15757,223,467
p-BA2c8T8vc,24,860169,17557,796,1594
p-GN8WXoiX4,24,4216618,122986,8580,17759
p-OCfiglZRQ,24,3754719,67582,13207,10055
p-W9SnUM7u8,17,531125,3325,212,1263
p-bGJ6W1Im4,22,813310,11768,237,712
p0xyhCn0Eow,24,176835,4889,100,252
p1jllz43xZE,23,529799,5147,436,451
p1tiCgVnCQ0,24,333553,4948,186,404
p2JpSCYQKFs,27,175566,4900,617,398
p2ZNmYnx7ds,17,561970,5091,246,2007
p3Orma1SddQ,26,210223,7708,114,574
p5HH2UfZ2wE,15,437271,6959,88,635
p6E9R9qv1No,10,14487632,281374,17117,37412
p6cInZvsPPI,22,178163,11982,227,997
p8brfJAULgc,24,62888,1510,62,177
p8npDG2ulKQ,10,29741771,2700800,29341,371864
p8t4HQWwDxk,24,1591562,37894,1401,2296
pCWH5OW9lDo,28,1695390,20802,1058,3842
pCteBhr4dGY,24,1618812,26729,615,2439
pEN_htHtt_c,15,975327,7745,431,796
pFc6I0rgmgY,24,5182504,35413,3157,7135
pGgTkFKfLXE,24,541149,8220,180,358
pH7VfJDq7f4,27,477956,15182,300,823
pKFd5rAUM2s,24,2525116,227103,4866,16754
pKW-ZgBl9eU,23,742552,46508,939,5343
pKkf2KCc6xo,24,9946140,46805,3888,6174
pMpQABKlC-I,23,4147252,243307,10333,22917
pP6r2Gy_dTs,24,1446252,23963,1240,1849
pRnCk5QeXdw,24,84137,2303,132,617
pT5XvFLmzMU,23,1459033,152431,1511,12032
pTysrwci0pU,22,6235244,312397,3080,29015
pVgx8pYpwRE,10,254444,7119,195,863
pVxOVlm_lE8,24,16141230,309556,7190,27714
pWVrA0WQ3wU,22,285897,14443,400,1453
pWqRw4NfFDA,1,84443,991,452,266
pXpfGJpmhNI,23,1172628,55991,1203,35504
pXxA_8C3HHQ,28,270421,14422,145,1073
pZYJGAWc-R0,17,314175,5009,151,684
paNVYGfGrqI,25,166627,542,144,512
paxgKBUK4wQ,1,3085206,78801,5938,18457
pb7CBZ952zs,24,114012,1191,125,139
pcEQ5N0qGeM,22,245641,7805,84,583
pcJo0tIWybY,10,4948789,201011,3815,14690
pccxxvvkHQQ,1,53227,2157,134,681
pcmbmC9cUUY,26,585765,16863,426,1136
pfM1F0fBTo8,20,2296556,56795,1234,23354
pfX353Wc0GA,24,198533,2266,51,97
pgkaAzDMEYA,23,361646,6514,162,251
phCIKfJY7SU,17,2739574,48259,1668,4927
phGlo_TNDp0,1,18015,56,4,7
phXTecbj6NI,26,253615,6119,729,609
phiDj5nlF5c,27,444303,12911,682,4828
pi2Ri9-K3_E,28,720795,17477,1292,3454
pihJVwap7iI,10,327786,8674,273,353
pisY6J2Ky6U,24,3933195,138687,5589,8736
pj6k-EFxqAI,10,4165797,153380,1719,5206
pjTj-_55WZ8,10,4011561,97791,1292,1761
pjaEEzjd9iw,25,4864,31,8,51
pkwSoJrVWAY,28,4253,29,0,4
pl-DjiO8das,22,4884193,431977,4852,37666
pmMjkMtpnTc,10,12529936,615429,22366,80024
pn6azlyHzuU,24,805722,29064,1666,1425
pnlNqAmCCgw,26,845894,33319,792,2411
pojXEFDFMw8,24,320204,4218,452,0
pqQrL1K0Z5g,28,1154894,80859,2312,7414
pqzopUurZPc,15,433420,2096,166,370
psbdT3kS8mY,24,633241,18196,349,1599
psnbQ_sF-yE,23,4030247,151414,11225,8236
pspGtXW0QYo,15,541990,14625,567,1067
pwGbwYAfSmg,29,313587,10374,150,604
pwYa2LyCans,22,466288,22476,430,5693
pxk88-K9mGQ,28,101525,558,1115,433
pylyPL64uxk,17,462906,4598,162,506
pypRKeF3u6A,24,4082949,8643,829,718
pzPtlmzwajA,25,402244,5140,2998,4175
q-giH_ezRTE,22,10754,163,30,50
q11UD-6XT-8,24,591650,6078,1666,1689
q1jzwV_s8_Y,10,2064683,66563,1991,6077
q1mE6MRHz6U,15,199662,7663,206,701
q20_MVdB31g,24,235853,11372,178,987
q260bjSiyq0,10,344951,15728,145,1045
q32oFOjlWh8,22,395883,4500,128,442
q3j6708kzEY,23,398937,6792,433,444
q57eQqq9-IA,20,185604,7938,120,1421
q8DkyFH9jXI,17,998227,7743,1278,6247
q8fuvWLje8M,25,148054,725,135,473
q8kLoRnzgLQ,27,563514,14935,878,1278
q8v9MvManKE,1,11979805,408461,6516,17964
qB24uIe2Q7c,26,951177,50807,1037,3739
qCSu-X_aEvo,23,2207257,26807,1769,3138
qD2yyikDcDw,24,1731533,34956,7355,3641
qDDNcyOhqCI,24,84173,2424,147,683
qDI8LnPq3VY,24,4880,2,4,1
qETfaJXx22g,10,419510,18555,160,627
qIkuNJPtfw4,26,719556,25426,551,1908
qInSq2g4nmk,22,386159,19104,962,1704
qK11sSjEM3c,17,657818,2412,227,1243
qLaGCduQKGM,28,769460,8469,887,1465
qMnjdV-eFuM,26,648890,14061,699,818
qNNcSwZAPSE,24,2101562,33303,1230,2467
qNYhd5QtAlE,24,288977,3273,38,91
qNl4-y6q5rc,25,41282,642,243,812
qOioqgPyCwE,24,1128733,12919,634,1000
qOvMazijKMA,27,474698,11434,336,1537
qPZ38A7nhqY,24,507760,8960,606,951
qSKOPBVkpJk,10,2679999,52151,949,1805
qT0mpVcH3ZU,23,3277837,165039,3127,7011
qTJs_9Ckc60,24,222932,11108,178,606
qUmfriZoMw0,1,11385180,39894,1365,2800
qVWzDX5NrhQ,24,241387,17351,229,1352
qXU2qTRjBKU,22,12989,2,16,15
qYNNT1WIhwM,24,1886667,30112,1612,1605
qZHycHI3F1Q,17,18094162,632830,9098,54262
q_MmN6-KLXg,10,654210,19555,1766,1365
qax_QIFvw_o,24,797798,20083,345,1205
qcP7sS1qZ2M,24,314140,12600,331,1532
qfZcxeqa1g4,24,1152451,3397,127,333
qfqVkEYQ1Ls,25,8204722,70279,11100,7943
qmYcbgJBv7s,24,100812,791,115,68
qmcVlPqy9-o,22,4035,2,0,0
qmvj7ijV0Q0,24,1409824,14906,823,1317
qmxMAdV6s4U,24,2178547,3354,118,305
qpAo_XvCQaQ,24,1258994,15235,1023,1621
qpkXi0-XkxI,24,1953661,16054,1006,1621
qqOR3qXyTY0,2,25513,60,3,25
qtW9ornyPIQ,23,915409,39646,363,9366
qvZybtmE5RY,24,664716,7808,1840,3850
qxVQ7ZEG1RU,2,380530,3836,187,2034
qzLkSAVD8gA,24,323801,9918,92,438
r-3iathMo7o,28,6541522,135614,10402,16529
r-7-bIXETfY,15,251742,6065,204,325
r-8NzNW6mXs,27,315079,10410,434,510
r-i6XpcL1Fs,17,9220058,109125,33223,23799
r-luQokOiBw,24,1173342,35541,502,1806
r2H8Oqm1eQ4,2,497048,10655,856,2149
r2vDabFVj-A,24,2035115,28153,1541,1423
r2vpDWS5ky4,23,5613554,452265,4850,24206
r2ys-AimNbE,1,2098175,94916,516,6070
r3J784MSRyQ,28,734863,19965,4110,3639
r3W2qepsQe4,24,1237339,26744,8723,8281
r4qSDOHeWjk,26,887547,26592,505,1910
r5B5WmzdBKU,26,245989,7807,175,995
r5JK6eEHwIQ,24,149962,1067,127,1866
r87aoVq4gZg,17,184390,1840,30,132
r8KvT9pZs7k,25,788136,4682,401,981
r8vFZ0HAaz0,28,1912972,61649,2513,5858
r9lQggOQGvw,24,1142433,29625,1148,2878
rBUjOY12gJA,28,226278,6918,68,166
rBkLNBRDw5c,24,87198,395,449,399
rDGt6F3xTcw,2,35573,230,19,19
rEdl2Uetpvo,26,1940455,125681,962,3274
rJQYzX6Bgio,22,520338,20927,334,2230
rJfFxDQ-8ok,17,241784,3078,2018,324
rM7t9jLrNnE,27,214129,6010,898,747
rN7UMUQorRk,23,408504,10268,13209,5136
rNCT91V5dQU,10,2592351,49716,579,979
rNaFB-IoXaA,10,911208,35273,484,1368
rOoLSRCmd1c,24,1263103,562,119,132
rQ7yPtJ5Y7I,24,12544,67,24,18
rQEqKZ7CJlk,28,3136465,50778,5860,6493
rQQjjYyZpa4,27,619222,11510,644,4091
rQWZK5U233s,10,2723642,65320,631,2200
rRr1qiJRsXk,24,48654951,811144,33051,48941
rRuifrLicbI,26,1165315,41128,9763,12777
rTMgDNpXPto,19,109525,1162,92,238
rTukZtX_VCg,25,77788,501,33,170
rU1lSmDbRZU,24,476604,3502,823,924
rWHrWuDnReM,24,682990,35880,2609,5376
rWVLhFdOr_M,17,52595,1458,65,22
rX61Rpc7zWg,1,496386,1829,740,245
rXbKeHAoA84,24,377833,27239,329,1453
rYcnh7hXOjE,25,790583,15349,1864,1083
rYnmrkMizdc,24,538365,12337,603,1185
rYzLh2QuraQ,24,2507336,75983,762,4118
rZQepOFnYi8,24,1327815,32895,1240,2020
r_HGFvrw5nQ,23,134740,9652,90,473
r_UPEj0er_s,17,42805,779,21,188
raJMFayG5UA,25,506599,2769,445,675
raxxoc_JULA,24,967885,4270,455,1126
razXGgVwSMs,17,201894,2292,2331,439
rbQLd9Kj2VI,17,662158,5036,290,1889
rcGFrdopXxo,24,4352775,18073,8300,3172
rdeQT7KkqM8,22,4541899,99200,4372,9020
rdsABjAP8Yg,25,2340514,17381,513,2023
rew7FoGy1Po,23,642523,21279,808,1655
rgcE2lMa0Kw,28,54703,379,64,299
rhhQS3ns6HU,22,7935379,711348,6636,193355
rjLVCpE3kuw,24,3945913,21159,802,2894
rjh6CbETwn8,24,1037861,28293,2984,5158
rjlxc-vxNBA,24,536288,36133,542,3543
rll790aP60Q,10,158541,1890,97,304
rpVHq00lOig,24,27095,2446,36,186
rplCCSqWXIY,15,555861,24288,228,709
rqTpMCq8uhk,2,672513,15618,584,4094
rrwd2_UkmNw,28,793636,27676,591,1532
rsEne1ZiQrk,10,41604561,670203,15663,26743
rt7s9ud7uEM,10,34659,28,3,15
rvskMHn0sqQ,27,3102346,189767,5773,21031
rwFfo61fVSY,22,652917,7450,342,824
rxUfRhVYeKI,22,91186,3131,92,285
rxmtHVSVjdo,10,9019459,287024,7019,16985
ryr75N0nki0,10,17629966,682328,35479,61132
rz4Dd1I_fX0,28,736075,53649,575,3238
rz6-sdiGad8,22,2139,13,0,10
rzVJrBOsf0M,26,327777,8358,168,633
s0Uxzh1E94U,2,1823117,2205,258,301
s1APv5uO2VU,24,858452,16536,2611,5623
s1RxsMYi2xw,17,264249,2027,1773,1934
s1cpCfX-mgo,10,245625,7926,321,573
s1yV1kTrVGA,25,691057,3735,225,0
s31XTrGJchQ,10,14444272,115979,3509,2190
s32C3KAi0Nc,25,56370,277,331,1005
s3ChukSDGRU,22,425636,17124,329,1909
s3tz_mNg6NQ,10,3156530,77823,5763,5504
s4kX4R6T9ms,26,584185,19377,701,941
s7IchhU-o-A,25,70118,853,170,799
s7JiyWfGIh8,17,232339,1005,46,135
s7zVYJDj2Ok,27,219471,8067,97,827
s8UglxtkAIs,24,583584,13886,248,1385
s8ZMmgPcO-k,24,997873,7330,206,420
s9C8lsOE4ik,25,202107,774,413,1979
s9STSzi4iPI,17,252858,8754,157,339
s9ZQ6VuoN1c,26,1162734,66573,1190,4971
sBC9r4HuKu0,17,700008,4839,544,2917
sFtLUGa3arU,26,997139,55158,2904,6676
sHz6Wlc2MAI,27,308049,7562,284,940
sIMChzE_aCo,24,9572037,19001,856,2133
sJGgV3p8JzY,10,1823157,137266,1438,8543
sJzWZ1yXpek,24,502880,5551,260,473
sK2RoVVxQsA,28,594486,6187,737,1484
sKLREPyI-dY,24,1243560,23527,2060,2151
sLFaa6RPJIU,28,64566,4442,27,282
sMLso2du91U,24,2837732,28391,1962,8620
sNTLwCEiIJ4,17,856936,2319,270,655
sNgByUWwFKU,28,520176,15243,70,1394
sNue9fiqUzk,24,48472,133,118,36
sOmVqjuUHAM,26,2546894,62865,1850,4233
sOz90t6gH-8,25,11685,109,13,22
sP6Z94dDPEw,1,2382407,8000,45,703
sQ0HnQq9IvE,24,48523,1248,79,395
sQEJ1fZhgUc,10,362275,23400,350,1319
sQzbRulqz3s,23,611885,35415,1228,2034
sRbhD2unwBc,17,55614,470,43,88
sS0LCjOiIhc,10,25757299,1036693,10869,213764
sScTRKljFUs,2,58519,381,4,51
sSszA_Ugd1A,28,55615,621,173,97
sTfUSq8-9Jw,22,1132624,38124,482,1333
sTnCS91HgcE,24,55901,3770,31,419
sTwiDhosVks,24,999933,21797,266,1112
sTyOtjJyjsg,28,1651674,29541,6286,6886
sV7QeEJ9daI,26,91566,3682,164,296
sV7eDd1d7LI,26,1819351,166932,1033,12291
sXP6vliZIHI,22,17540613,380464,20697,29122
sXe2fzd8als,24,231513,5005,171,1449
sYlCztAZ3AA,26,920306,43389,440,5671
sYvH7Y16iUM,28,5099952,135168,5932,13833
sZoZryCb0P0,10,2004629,64947,560,2023
s_FAjI51LPU,1,1082,2,0,1
s_LxZx42sIk,27,271594,9074,174,580
s_PNdnAwtcc,17,256691,3531,610,1608
saPG3E59xeI,26,30719,832,26,53
scI7dYdlzuY,1,467669,3140,358,831
scMSeVaE7Ao,10,331315,631,266,1056
sdKWEWu4PnE,24,25909,637,40,169
sefscV3GvWM,2,842594,6068,327,554
seplheZ6d7M,23,330958,1322,110,141
sfMwXjNo3Rs,19,437576,7991,246,915
sfj3aX_ed7U,17,1329253,10006,620,7476
sgX_StgXGF0,24,857897,24021,483,2760
shHTYg-rOAg,10,3749896,96921,1518,2338
shiTAXD78Y8,25,639265,3197,2651,2558
sirrTXiPFmw,24,3525534,128111,8552,33819
sjVqDg32_8s,1,8556235,53882,2025,4938
smjf3M6-1XE,28,967088,26753,839,2146
soBb4X5Hb6k,22,2422767,85558,715,2111
sosxR6ZALjc,25,281283,1485,141,447
spUNpyF58BY,27,298666,21524,90,1912
sq4hYZlDPec,20,5112413,140736,13108,40684
sqVuypJD7zo,24,1426446,14885,749,746
sqkL6D0ScR0,24,1439258,57492,2886,4620
ss6qQM054B0,17,305899,6967,494,1344
ssk48FCVolk,24,1356734,17910,376,841
suEeS2v334I,10,69407,4331,77,269
sujW2qs0DzE,1,59609,1727,31,84
sun1x0ANt-Y,15,1032668,9130,331,780
suqecwk9pdw,17,451399,3857,422,322
svi8VheVPrc,28,418734,10234,2334,2128
sw-l5SW5hik,23,1892728,20638,2567,2477
swlpgKzTm2Y,25,152933,2728,2704,3432
sxQ0onDkFqQ,17,401996,6385,236,430
sxyotaytAS0,25,1144984,4027,368,1484
syAXXLxO8tw,1,1271958,58191,1074,1839
szFrHKoD1GE,19,1361890,42447,2396,13631
szaJ5aW-LUs,10,1687351,136708,1534,16568
t0Ro2Yqs6mA,25,68886,752,272,260
t0VsbEqfAvo,24,5352705,68869,10428,25538
t2rpj72GHN0,24,44733,278,138,368
t3z_pdr6z8w,26,877585,115391,1621,15883
t4NRe5NI5Gc,24,235293,7171,61,392
t4pRQ0jn23Q,24,4406761,114097,5621,14021
t50M1CM7E8s,26,127987,2170,280,409
t5uVXqNLMDc,26,1194183,49479,1146,1661
t6rHHnABoT8,28,2547146,99674,2275,9384
t7klO0p092Y,24,1120841,39990,391,1949
t8a8EFMAuSU,17,708109,12092,1016,6669
t8aPNtKYABk,25,498232,7332,214,1469
t9GNMVfEiG4,26,1535269,59280,2743,6707
t9QtXGirWf0,24,2288833,18696,1858,1721
tAn7wxn2Atk,24,1048474,16166,1633,2317
tBnWnQrkz7E,24,988948,20312,2614,3244
tCXGJQYZ9JA,10,71560694,1928392,113990,162990
tCnbAAgfxH8,24,3687110,44409,9024,6365
tE5C3O71Xqo,28,2214150,25197,1786,0
tEmodtG8NV0,26,1521121,80706,3935,9052
tEnCoocmPQM,10,6595340,308698,5220,14711
tFLEym5aBzA,25,605172,9800,527,3445
tFcfZwsbnnE,24,60546,5072,79,919
tG-IGNvfrg8,17,2929399,39859,556,2852
tGRzz0oqgUE,10,4121390,105303,7323,8359
tIYJcjhINqA,26,778706,34940,1735,6170
tJFk9dPdxO0,24,488560,31997,1012,3187
tJfDBSWYqU8,1,9178923,34312,13581,10150
tJv-xtxKkQY,20,5875671,202863,32117,48361
tKHC0X2EwAs,10,348192,10175,344,2299
tKX8nUCSBjM,25,835,9,5,0
tMSu3Gyz1jU,24,617606,9669,397,927
tMazN5uH49U,22,1687323,24156,1755,6241
tN8o_E_f9FQ,1,3749838,27971,4445,5314
tP214lJtKlM,24,662688,28240,128,809
tPtMP_NAMz0,23,778903,18807,474,644
tUbky9YzPZY,22,1867337,63749,2833,6580
tUg-WLRdRv0,23,381361,9626,180,438
tVlb8rVs7kU,26,114753,7398,94,536
tWDK9rK-f1Q,1,1919186,45916,1305,4958
tXWHO14c88c,25,248968,3420,2842,3794
tXlbRhkQaVc,24,224803,6774,1050,1550
tYF1dQRVS2c,26,64316,2336,114,241
tYFYoLEO0dM,10,114105,621,2,45
tblXEAKO6KA,10,1808,16,3,11
tdfFoSC8_7k,28,198245,7924,104,396
teA0Z7ltRSY,25,470348,7972,295,3413
tfNzMKvoVOU,25,513459,13211,1212,3144
tfREC-AkX20,25,673554,10112,34404,10830
tfuZKI4sTp8,25,347611,1060,1671,1332
tgGJhBTVCW0,24,162444,9061,197,885
tgHnvbYlW2k,19,122059,328,27,22
tgMxQ4qCANg,24,1800973,41236,7179,13824
thIRJLsnIxY,25,31062,116,10,80
tiF9SzzzX_o,24,468415,9820,1043,1100
tjA7nAHOAww,10,16294419,405125,6190,13320
tjwWaUs_OmM,28,20107,93,6,19
tl4I1b6cHKc,24,909580,89831,631,4691
tlILlcCE8Sc,10,15042428,330679,6158,9174
tlqXVsoiwd8,25,3940,73,9,69
tn0hCTyj2Kc,20,1402768,72880,1238,17042
to-e5edw-X8,22,54529,583,7,34
tojsUHxmOrQ,26,392115,14933,208,834
tp6wtD9jGyA,19,478211,13173,231,1962
tpa4kp4lK60,28,2865758,248715,3720,48389
trW9rxpSBxA,17,359057,7478,103,732
trWLY6NrS2Q,1,1480903,59930,1248,5113
trcditUaQJg,24,1888184,86519,508,5459
tsM6kq-7nmw,17,503964,4889,1407,6320
tugFFhML7VY,24,4159065,337616,4811,32309
twdauWqqmrc,24,221837,2209,391,626
tx-9LkVIdz0,28,549996,13978,485,895
txHbh2PAeV4,23,138674,1906,50,143
ty-AFKiiTRA,10,156494,5422,87,622
tySwY8qXwbQ,10,56197,1138,214,213
tyjVu_IFKMc,24,288247,30629,636,2239
u-OQ-Zv6PfI,26,91167,3287,77,234
u0-pfzKbh2k,19,1771153,10079,645,2787
u0feM_2mLvo,24,1062499,32276,4594,5547
u2HVB-9lC3U,25,5870,11,0,5
u6GnElEnaqQ,22,138539,21772,77,1267
u6unJQownW4,10,18310912,443232,8238,68244
u7KZrt_cHH0,1,4650685,7791,626,1384
u9Mv98Gr5pY,24,59254638,1295189,47162,139879
uA8GdJJqz_s,25,3523600,56317,2469,32566
uAmsViupOa4,25,85322,645,261,1093
uBUnmdd5-iA,24,620968,36916,312,1452
uBYzYji4rmE,1,4812273,112003,5940,16770
uE_dSIumQ5Q,26,228646,8515,202,1142
uEhv-4Eb9ms,28,27871,581,118,62
uFDPLyAWpVg,15,1652914,19764,341,1197
uGV1YqYAiIM,28,321054,13451,138,1288
uGwcNjWrgaU,24,290138,5233,2250,3986
uI5_G-Hiu8U,24,292030,19776,167,1855
uI9G_fZRLWM,22,496856,31003,199,9118
uKbtYvJd1Ks,25,193612,3538,2637,4051
uKkbfxTHJGI,10,3514734,98840,13808,7603
uLWBWUwIx64,24,1069966,19900,2891,5696
uLdNG_axPpg,22,81337,153,18,22
uNuOS-qwM0Q,10,12857,754,10,37
uQWuC7L4_DQ,25,626781,1946,382,665
uRP4nAGMYCY,22,1576105,114099,1322,16094
uSTNyHkde08,27,649994,18762,306,1916
uVcvhKTVZ8g,20,16935442,160896,6813,14360
uY6lAISZQ0Q,17,686582,4965,205,1291
uYaN4OLxm08,15,355153,10936,434,441
